,XAUUSD_Close,XAUUSD_Open,XAUUSD_High,XAUUSD_Low,DXY_Close,SPX_Close,US10Y_Close,VIX_Close
2012-01-13,1638.6,1649.3,1650.0,1625.5,81.515,1289.09,1.926,20.91
2012-01-18,1659.1,1651.5,1662.4,1642.93,80.609,1308.04,1.85800004,20.89
2012-01-19,1657.1,1659.0,1670.09,1649.2,80.216,1314.5,1.898,19.87
2012-01-20,1665.7,1657.3,1666.75,1645.2,80.223,1315.38,1.98199999,18.28
2012-01-24,1665.0,1676.8,1679.82,1661.79,79.868,1314.65,2.05800009,18.91
2012-01-25,1709.9,1665.0,1713.0,1649.32,79.579,1326.06,2.06299996,18.31
2012-01-26,1719.6,1709.9,1730.95,1703.33,79.395,1318.43,2.00200009,18.57001
2012-01-27,1738.4,1720.75,1739.77,1714.59,78.902,1316.33,1.94000006,18.53
2012-01-31,1737.1,1729.0,1747.66,1726.51,79.288,1312.41,1.84599996,19.44
2012-02-01,1744.1,1736.8,1751.5,1732.85,78.922,1324.09,1.79499996,18.55
2012-02-02,1758.6,1742.9,1761.04,1741.24,78.991,1325.54,1.83000004,17.98
2012-02-03,1725.4,1758.5,1763.24,1723.7,78.924,1344.9,1.82299995,17.10001
2012-02-07,1744.4,1719.1,1749.85,1710.38,78.576,1347.05,1.90100002,17.64999
2012-02-08,1732.3,1744.1,1752.09,1724.3,78.641,1349.96,1.977,18.16
2012-02-09,1729.0,1732.1,1752.8,1725.6,78.566,1351.95,1.98199999,18.63
2012-02-10,1721.3,1729.05,1734.9,1704.9,79.114,1342.64,2.03600001,20.78999
2012-02-14,1720.0,1722.0,1727.83,1712.3,79.58,1350.5,1.97800004,19.53999
2012-02-15,1727.5,1720.2,1737.23,1718.3,79.67,1343.23,1.93799996,21.14
2012-02-16,1727.83,1727.4,1729.94,1705.55,79.348,1358.04,1.93299997,19.22
2012-02-17,1723.0,1727.7,1735.87,1717.5,79.331,1361.23,1.98399997,17.78
2012-02-22,1776.3,1758.6,1781.7,1749.58,79.211,1357.66,2.06100011,18.19
2012-02-23,1780.28,1776.2,1787.45,1772.3,78.819,1363.46,2.00200009,16.8
2012-02-24,1771.6,1780.5,1782.88,1770.4,78.352,1365.74,1.99600005,17.31
2012-02-28,1783.9,1766.9,1790.25,1765.6,78.273,1372.18,1.92499995,17.96001
2012-02-29,1696.76,1784.05,1790.66,1688.3,78.737,1365.68,1.94099998,18.42999
2012-03-01,1717.9,1696.79,1726.05,1693.8,78.789,1374.09,1.97399998,17.25999
2012-03-02,1712.1,1718.1,1724.3,1705.23,79.403,1369.63,2.02999997,17.28999
2012-03-06,1673.6,1706.1,1708.97,1663.41,79.866,1343.36,2.00699997,20.87
2012-03-07,1684.9,1673.9,1688.18,1671.52,79.712,1352.63,1.95000005,19.07001
2012-03-08,1699.53,1684.85,1704.0,1683.0,79.139,1365.91,1.972,17.95
2012-03-09,1713.55,1699.55,1714.95,1676.98,80.041,1370.87,2.01600003,17.11
2012-03-13,1674.9,1700.3,1705.68,1661.9,80.193,1395.95,2.03699994,14.8
2012-03-14,1642.38,1674.9,1682.3,1634.1,80.565,1394.28,2.12599993,15.31
2012-03-15,1656.8,1642.41,1666.7,1635.9,80.15,1402.6,2.27399993,15.42
2012-03-16,1659.1,1656.86,1664.82,1639.8,79.786,1404.17,2.27900004,14.47
2012-03-20,1650.23,1663.5,1664.67,1641.75,79.593,1405.52,2.375,15.58
2012-03-21,1649.5,1650.0,1661.8,1646.7,79.657,1402.89,2.36299992,15.13
2012-03-22,1644.5,1649.4,1656.6,1628.3,79.736,1392.78,2.296,15.57
2012-03-23,1643.85,1644.49,1666.54,1642.1,79.345,1397.11,2.28200006,14.82
2012-03-27,1680.13,1689.5,1697.02,1679.3,79.047,1412.52,2.25300002,15.59
2012-03-28,1662.6,1680.03,1684.55,1654.8,79.126,1405.54,2.18700004,15.47
2012-03-29,1661.0,1662.5,1665.0,1645.15,79.186,1403.28,2.20099998,15.48
2012-03-30,1668.13,1660.74,1670.93,1659.5,79.004,1408.47,2.15899992,15.5
2012-04-03,1645.31,1676.0,1681.1,1638.6,79.483,1413.38,2.18000007,15.66
2012-04-04,1619.95,1645.5,1648.0,1612.53,79.778,1398.96,2.29299998,16.44
2012-04-05,1630.2,1620.22,1633.51,1619.6,80.076,1398.08,2.22300005,16.7
2012-04-10,1658.2,1640.9,1663.1,1631.9,79.891,1358.59,2.04699993,20.39
2012-04-11,1659.0,1658.97,1662.7,1653.05,79.795,1368.71,1.98599994,20.02
2012-04-12,1674.5,1659.15,1680.12,1650.62,79.285,1387.57,2.03699994,17.2
2012-04-13,1657.5,1674.5,1678.02,1649.3,79.888,1370.26,2.05599999,19.55
2012-04-17,1652.35,1652.4,1657.52,1634.73,79.476,1390.78,1.98199999,18.46001
2012-04-18,1641.8,1649.89,1654.41,1638.08,79.538,1385.14,1.99600005,18.64
2012-04-19,1641.9,1641.91,1653.8,1631.15,79.561,1376.92,1.97500002,18.36
2012-04-20,1642.3,1642.69,1647.16,1638.68,79.194,1378.53,1.96800005,17.44
2012-04-24,1640.85,1637.94,1649.22,1634.23,79.225,1371.97,1.94000006,18.10001
2012-04-25,1643.5,1640.88,1646.56,1624.92,79.012,1390.69,1.97399998,16.82001
2012-04-26,1654.61,1643.95,1661.05,1641.8,78.919,1399.98,1.98800004,16.24001
2012-04-27,1662.3,1654.64,1668.1,1650.78,78.709,1403.36,1.94700003,16.32001
2012-05-01,1662.9,1664.66,1671.64,1657.25,78.864,1405.82,1.91900003,16.60001
2012-05-02,1653.5,1662.8,1663.5,1646.33,79.132,1402.31,1.94500005,16.88
2012-05-03,1635.93,1653.26,1653.9,1631.2,79.221,1391.57,1.92799997,17.56
2012-05-04,1642.0,1635.6,1647.4,1626.9,79.498,1369.1,1.93299997,19.16
2012-05-08,1605.3,1638.32,1639.3,1595.58,79.738,1363.72,1.87300003,19.05
2012-05-09,1590.02,1604.9,1606.53,1578.95,80.08,1354.58,1.84200001,20.08
2012-05-10,1593.4,1590.05,1601.98,1585.88,80.112,1357.99,1.82599998,18.83
2012-05-11,1578.9,1593.26,1595.1,1573.3,80.264,1353.39,1.87399995,19.89
2012-05-15,1544.17,1556.77,1564.6,1541.3,81.221,1330.66,1.76900005,21.97
2012-05-16,1539.2,1544.14,1552.41,1527.24,81.372,1324.8,1.76999998,22.27
2012-05-17,1574.19,1539.1,1579.88,1538.4,81.383,1304.86,1.75899994,24.49001
2012-05-18,1592.9,1574.19,1597.55,1568.2,81.292,1295.22,1.69000006,25.10001
2012-05-22,1567.35,1593.16,1594.5,1561.3,81.493,1316.63,1.74300003,22.48
2012-05-23,1561.95,1567.32,1568.57,1533.7,82.094,1318.86,1.77699995,22.33
2012-05-24,1557.8,1561.93,1577.97,1551.73,82.347,1320.68,1.73300004,21.53999
2012-05-25,1572.3,1558.27,1574.17,1551.3,82.402,1317.82,1.78299999,21.75999
2012-05-30,1562.75,1554.29,1569.6,1531.7,83.018,1313.32,1.74800003,24.14
2012-05-31,1560.0,1562.45,1573.35,1552.37,83.043,1310.33,1.61899996,24.06
2012-06-01,1624.1,1559.89,1630.15,1545.0,82.89,1278.04,1.56299996,26.66
2012-06-05,1616.99,1618.56,1623.53,1612.14,82.825,1285.5,1.52400005,24.67999
2012-06-06,1619.96,1617.06,1640.9,1613.5,82.321,1315.13,1.57299995,22.16
2012-06-07,1589.61,1620.4,1629.18,1578.7,82.051,1314.99,1.66100001,21.72
2012-06-08,1593.6,1589.65,1595.14,1555.3,82.511,1325.66,1.64400005,21.23
2012-06-12,1609.51,1595.49,1617.63,1586.45,82.423,1324.18,1.58599997,22.09
2012-06-13,1617.94,1609.71,1624.8,1605.9,82.058,1314.88,1.66400003,24.27
2012-06-14,1623.29,1617.99,1628.04,1609.72,81.99,1329.1,1.59899998,21.67999
2012-06-15,1627.2,1622.98,1633.85,1619.8,81.628,1342.84,1.64199996,21.11
2012-06-19,1618.34,1626.65,1633.35,1617.1,81.378,1357.98,1.574,18.38
2012-06-20,1606.48,1618.17,1622.7,1590.63,81.583,1355.69,1.62,17.24001
2012-06-21,1564.8,1606.35,1607.1,1564.5,82.29,1325.51,1.64999998,20.08
2012-06-22,1571.7,1564.9,1573.45,1558.5,82.256,1335.02,1.62,18.11
2012-06-26,1572.24,1587.06,1587.2,1567.88,82.372,1319.99,1.60399997,19.72
2012-06-27,1573.6,1571.7,1583.35,1562.9,82.618,1331.85,1.62800002,19.45
2012-06-28,1551.9,1573.8,1579.02,1548.25,82.807,1329.04,1.62100005,19.71001
2012-06-29,1597.43,1551.17,1607.09,1550.8,81.627,1362.16,1.58399999,17.08
2012-07-03,1616.77,1596.35,1624.96,1594.7,81.782,1374.02,1.58700001,16.66
2012-07-06,1582.4,1604.9,1609.88,1576.58,83.377,1354.68,1.59899998,17.10001
2012-07-10,1565.7,1588.6,1601.4,1564.4,83.4,1341.47,1.51300001,18.72
2012-07-11,1576.55,1565.6,1583.2,1565.6,83.568,1341.45,1.50199997,17.95
2012-07-12,1571.3,1576.45,1578.0,1555.03,83.659,1334.76,1.51499999,18.33
2012-07-13,1588.1,1571.2,1596.79,1565.6,83.349,1356.78,1.47800004,16.74001
2012-07-17,1582.4,1588.9,1598.98,1571.6,83.032,1363.67,1.47099996,16.48
2012-07-18,1573.1,1583.05,1586.03,1567.73,83.068,1372.78,1.50800002,16.16
2012-07-19,1581.3,1573.4,1591.7,1572.4,82.883,1376.51,1.49399996,15.45
2012-07-20,1583.6,1581.05,1587.1,1573.95,83.478,1362.66,1.51100004,16.27
2012-07-24,1580.2,1576.35,1584.4,1569.16,84.005,1338.31,1.43799996,20.47
2012-07-25,1605.6,1580.05,1610.5,1578.6,83.524,1337.89,1.39100003,19.34
2012-07-26,1615.2,1605.5,1621.75,1601.1,82.808,1360.02,1.39699996,17.53
2012-07-27,1622.7,1615.3,1629.5,1611.7,82.709,1385.97,1.43799996,16.7
2012-07-31,1613.75,1621.85,1627.93,1611.16,82.635,1379.32,1.5,18.92999
2012-08-01,1599.2,1613.6,1618.61,1592.1,83.058,1375.32,1.47000003,18.96001
2012-08-02,1588.8,1599.4,1615.2,1584.3,83.361,1365.0,1.52400005,17.57001
2012-08-03,1601.2,1588.9,1606.7,1586.15,82.375,1390.99,1.47800004,15.64
2012-08-07,1611.9,1610.3,1618.4,1608.8,82.21,1401.35,1.56500006,15.99
2012-08-08,1611.7,1612.0,1616.7,1603.62,82.394,1402.22,1.62800002,15.32
2012-08-09,1616.8,1612.04,1618.36,1609.87,82.638,1402.8,1.65100002,15.28
2012-08-10,1619.5,1617.45,1626.49,1606.05,82.553,1405.87,1.69500005,14.74
2012-08-14,1597.83,1610.0,1616.33,1591.5,82.483,1403.93,1.66600001,14.85
2012-08-15,1603.0,1598.9,1606.42,1590.24,82.645,1405.53,1.73300004,14.63
2012-08-16,1614.0,1603.0,1618.85,1601.0,82.357,1415.51,1.81700003,14.29
2012-08-17,1615.5,1614.4,1620.45,1612.05,82.596,1418.16,1.83500004,13.45
2012-08-21,1637.85,1619.75,1641.31,1618.4,81.907,1413.17,1.80999994,15.02
2012-08-22,1648.2,1637.8,1655.9,1634.85,81.486,1413.49,1.80200005,15.11
2012-08-23,1669.5,1648.4,1674.88,1648.4,81.359,1402.08,1.69500005,15.96
2012-08-24,1669.9,1669.13,1673.75,1662.71,81.593,1411.13,1.67499995,15.18
2012-08-28,1665.4,1663.35,1672.36,1657.2,81.37,1409.3,1.65199995,16.49001
2012-08-29,1655.3,1665.6,1669.92,1652.59,81.549,1410.49,1.63699996,17.06
2012-08-30,1655.3,1656.1,1664.13,1651.3,81.691,1399.48,1.65199995,17.83
2012-08-31,1691.4,1655.25,1692.92,1646.55,81.208,1406.58,1.62800002,17.47
2012-09-05,1693.45,1695.4,1695.95,1687.53,81.235,1403.44,1.574,17.74001
2012-09-06,1700.9,1693.0,1714.1,1691.3,81.04,1432.12,1.59599996,15.6
2012-09-07,1735.4,1701.5,1742.14,1688.9,80.252,1437.92,1.676,14.38
2012-09-11,1731.11,1725.6,1738.18,1724.9,79.857,1433.56,1.65400004,16.41
2012-09-12,1730.6,1732.0,1747.17,1725.63,79.737,1436.56,1.70000005,15.8
2012-09-13,1766.8,1730.7,1772.8,1716.7,79.262,1459.99,1.75800002,14.05
2012-09-14,1769.6,1766.8,1777.82,1765.82,78.847,1465.77,1.72099996,14.51
2012-09-18,1770.85,1761.55,1773.35,1752.6,79.249,1459.32,1.84300005,14.18
2012-09-19,1769.7,1770.9,1779.33,1762.47,79.055,1461.05,1.81200004,13.88
2012-09-20,1767.3,1769.9,1772.27,1756.15,79.411,1460.26,1.77400005,14.07
2012-09-21,1772.2,1767.2,1787.4,1766.4,79.328,1460.15,1.76499999,13.98
2012-09-25,1760.1,1763.55,1774.96,1758.7,79.552,1441.59,1.71500003,15.43
2012-09-26,1753.0,1760.2,1765.5,1736.85,79.885,1433.32,1.671,16.81
2012-09-27,1777.0,1753.75,1780.4,1750.9,79.548,1447.15,1.60899997,14.84
2012-09-28,1771.7,1776.95,1783.24,1767.5,79.935,1440.67,1.65600002,15.73
2012-10-02,1773.85,1776.93,1784.35,1770.93,79.744,1445.75,1.61800003,15.71
2012-10-03,1777.42,1773.75,1781.78,1770.8,79.965,1450.99,1.62,15.43
2012-10-04,1789.8,1777.47,1795.16,1777.47,79.353,1461.4,1.61600006,14.55
2012-10-05,1780.3,1790.15,1795.9,1773.2,79.337,1460.93,1.67299998,14.33
2012-10-10,1762.2,1764.35,1768.19,1757.22,79.917,1432.56,1.71300006,16.28999
2012-10-11,1767.17,1762.9,1774.75,1758.3,79.775,1432.84,1.67999995,15.59
2012-10-12,1753.5,1767.35,1773.3,1752.5,79.667,1428.59,1.66799998,16.14
2012-10-16,1747.9,1735.6,1748.23,1734.6,79.405,1454.92,1.66799998,15.22
2012-10-17,1748.8,1747.32,1753.5,1743.06,79.016,1460.91,1.722,15.07
2012-10-18,1740.97,1748.75,1752.16,1738.37,79.367,1457.34,1.82200003,15.03
2012-10-19,1721.1,1740.98,1743.34,1716.46,79.621,1433.19,1.83099997,17.06
2012-10-23,1705.75,1727.55,1730.1,1703.7,79.976,1413.11,1.81500006,18.83
2012-10-24,1701.87,1705.6,1714.3,1698.8,79.914,1408.75,1.76100004,18.33
2012-10-25,1710.75,1701.38,1718.0,1701.38,80.044,1412.97,1.79400003,18.12
2012-10-26,1710.3,1710.74,1718.79,1700.98,80.068,1411.94,1.81200004,17.81
2012-11-01,1713.8,1720.7,1727.01,1713.3,80.047,1427.59,1.69400001,16.69
2012-11-02,1677.4,1713.6,1716.87,1674.85,80.593,1414.2,1.73000002,17.59
2012-11-06,1715.9,1684.87,1720.91,1683.4,80.613,1428.39,1.67900002,17.58
2012-11-07,1717.29,1715.69,1731.84,1703.33,80.759,1394.53,1.75100005,19.08
2012-11-08,1731.16,1717.49,1735.14,1712.92,80.793,1377.51,1.64400005,18.49001
2012-11-09,1730.7,1731.12,1738.8,1727.36,81.026,1379.85,1.61800003,18.61
2012-11-14,1726.22,1724.67,1734.0,1720.95,81.056,1355.49,1.59500003,17.92
2012-11-15,1715.63,1726.24,1727.95,1705.09,81.078,1353.33,1.58899999,17.99001
2012-11-16,1713.3,1715.44,1717.42,1706.07,81.257,1359.88,1.59500003,16.41
2012-11-20,1726.75,1731.24,1735.65,1722.0,80.957,1387.81,1.61300004,15.08
2012-11-21,1728.64,1726.7,1731.99,1719.93,80.932,1391.03,1.66799998,15.31
2012-11-27,1741.8,1748.31,1751.82,1740.2,80.402,1398.94,1.66600001,15.92
2012-11-28,1719.56,1741.92,1743.11,1706.12,80.336,1409.93,1.63900006,15.51
2012-11-29,1725.7,1719.4,1728.71,1718.27,80.204,1415.95,1.63300002,15.06
2012-11-30,1714.6,1725.7,1731.7,1708.4,80.153,1416.18,1.62,15.87
2012-12-04,1697.3,1715.49,1718.19,1691.46,79.644,1407.05,1.62199998,17.12
2012-12-05,1693.62,1697.3,1706.91,1685.02,79.774,1409.28,1.60500002,16.46001
2012-12-06,1699.59,1693.8,1703.26,1686.12,80.258,1413.94,1.59099996,16.58
2012-12-07,1704.04,1699.75,1705.5,1683.25,80.408,1418.07,1.58599997,15.9
2012-12-11,1709.9,1712.8,1714.4,1705.04,80.061,1427.84,1.61800003,15.57
2012-12-12,1711.47,1709.9,1723.3,1707.48,79.815,1428.48,1.65600002,15.95
2012-12-13,1697.0,1711.24,1711.8,1689.62,79.928,1419.45,1.70200002,16.56
2012-12-14,1695.56,1696.79,1700.47,1693.7,79.58,1413.58,1.73199999,17.0
2012-12-18,1670.89,1697.81,1703.1,1661.0,79.359,1446.79,1.773,15.57
2012-12-19,1667.1,1670.95,1676.72,1663.3,79.269,1435.81,1.82099998,17.36
2012-12-20,1647.37,1666.97,1671.9,1636.0,79.261,1443.69,1.80700004,17.67
2012-12-21,1656.87,1647.8,1659.71,1635.4,79.617,1430.15,1.79999995,17.84
2012-12-27,1663.76,1658.9,1665.43,1652.91,79.62,1418.1,1.74899995,19.47
2012-12-28,1655.59,1663.83,1666.3,1653.4,79.678,1402.43,1.73399997,22.72
2013-01-03,1663.8,1686.35,1689.94,1660.6,80.382,1459.37,1.83500004,14.56
2013-01-04,1655.49,1663.59,1664.18,1626.18,80.499,1466.47,1.91100001,13.83
2013-01-08,1659.03,1646.6,1662.54,1646.2,80.345,1457.15,1.90100002,13.62
2013-01-09,1657.54,1659.02,1665.9,1651.7,80.557,1461.02,1.86399996,13.81
2013-01-10,1674.8,1657.63,1678.83,1653.7,79.738,1472.12,1.86000001,13.49
2013-01-11,1662.59,1675.08,1677.0,1653.61,79.563,1472.05,1.89900005,13.36
2013-01-15,1679.18,1667.54,1685.21,1666.2,79.779,1472.34,1.84800005,13.55
2013-01-16,1679.9,1678.94,1684.85,1673.8,79.804,1472.63,1.83599997,13.42
2013-01-17,1687.1,1679.57,1697.5,1667.0,79.649,1480.94,1.81900001,13.57
2013-01-18,1683.9,1687.35,1695.3,1683.6,80.036,1485.98,1.88399994,12.46
2013-01-23,1685.38,1685.43,1686.1,1665.28,79.92,1494.81,1.84300005,12.46
2013-01-24,1667.69,1667.8,1672.36,1656.25,79.949,1494.82,1.82799995,12.69
2013-01-25,1658.15,1667.8,1672.36,1656.25,79.748,1502.96,1.852,12.89
2013-01-29,1663.3,1655.75,1666.01,1654.3,79.564,1507.84,1.96500003,13.31
2013-01-30,1676.67,1663.2,1684.05,1662.6,79.281,1501.96,1.99899995,14.32
2013-01-31,1663.35,1676.6,1680.8,1658.13,79.207,1498.11,1.99199998,14.28
2013-02-01,1666.66,1663.2,1682.1,1659.8,79.125,1513.17,1.98500001,12.9
2013-02-05,1672.62,1674.3,1685.3,1666.87,79.488,1511.29,1.95700002,13.72
2013-02-06,1677.22,1672.8,1679.7,1668.56,79.721,1512.12,2.00500011,13.41
2013-02-07,1670.88,1677.6,1683.3,1663.33,80.192,1509.39,1.96399999,13.5
2013-02-08,1667.1,1670.9,1673.7,1665.26,80.246,1517.93,1.95899999,13.02
2013-02-12,1651.2,1647.85,1653.4,1639.46,80.106,1519.43,1.96399999,12.64
2013-02-13,1642.33,1650.8,1653.8,1640.3,80.091,1520.33,1.97899997,12.98
2013-02-14,1634.9,1642.5,1650.0,1632.7,80.458,1521.38,2.02800012,12.66
2013-02-15,1609.64,1634.7,1636.2,1598.18,80.58,1519.79,1.99800003,12.46
2013-02-20,1564.23,1604.9,1609.6,1558.7,81.069,1511.95,2.02800012,14.68
2013-02-21,1576.3,1564.15,1584.9,1554.8,81.461,1502.42,2.00999999,15.22
2013-02-22,1581.19,1576.0,1587.3,1570.09,81.482,1515.6,1.97399998,14.17
2013-02-26,1613.34,1592.95,1620.23,1584.61,81.87,1496.94,1.86500001,16.87
2013-02-27,1596.65,1613.57,1614.8,1592.2,81.602,1515.99,1.88600004,14.73
2013-02-28,1579.52,1597.05,1603.0,1574.8,81.949,1514.68,1.89999998,15.51
2013-03-01,1575.7,1579.55,1587.3,1565.11,82.313,1518.2,1.88100004,15.36
2013-03-05,1575.13,1573.75,1586.5,1571.7,82.087,1539.79,1.87899995,13.48
2013-03-06,1583.62,1575.5,1585.0,1567.6,82.459,1541.46,1.898,13.53
2013-03-07,1578.53,1583.3,1585.5,1574.8,82.081,1544.26,1.93900001,13.06
2013-03-08,1578.3,1578.77,1583.9,1561.7,82.696,1551.18,1.995,12.59
2013-03-12,1592.34,1581.29,1598.5,1579.8,82.584,1552.48,2.06100011,12.27
2013-03-13,1588.05,1592.8,1599.5,1585.89,82.889,1554.52,2.01900005,11.83
2013-03-14,1590.11,1587.64,1593.5,1577.05,82.606,1563.23,2.023,11.3
2013-03-15,1592.2,1589.9,1599.0,1588.4,82.261,1560.7,2.03699994,11.3
2013-03-19,1611.78,1603.89,1615.9,1600.29,82.989,1548.34,1.95500004,14.39
2013-03-20,1606.75,1611.7,1614.85,1600.8,82.779,1558.71,1.90400004,12.67
2013-03-21,1612.45,1606.65,1616.88,1604.2,82.74,1545.8,1.95799994,13.99
2013-03-22,1608.6,1614.79,1616.2,1603.8,82.376,1556.89,1.91499996,13.57
2013-03-26,1597.0,1605.15,1606.1,1594.87,82.881,1563.77,1.91999996,12.77
2013-03-27,1604.95,1598.8,1608.4,1591.55,83.221,1562.85,1.91100001,13.15
2013-03-28,1595.05,1605.0,1607.8,1594.0,82.998,1569.19,1.84500003,12.7
2013-04-02,1575.7,1599.25,1603.9,1573.99,82.924,1570.25,1.83500004,12.78
2013-04-03,1557.9,1576.2,1577.3,1549.99,82.718,1553.69,1.86199999,14.21
2013-04-04,1554.09,1557.6,1559.6,1540.18,82.677,1559.98,1.81599998,13.89
2013-04-05,1581.5,1554.09,1581.5,1549.1,82.496,1553.28,1.76600003,13.92
2013-04-09,1584.45,1572.47,1590.55,1570.1,82.309,1568.61,1.745,12.84
2013-04-10,1558.75,1585.09,1588.6,1555.4,82.532,1587.73,1.75199997,12.36
2013-04-11,1559.65,1559.15,1568.4,1553.2,82.247,1593.37,1.80499995,12.24
2013-04-12,1480.3,1560.0,1564.7,1480.3,82.311,1588.85,1.79100001,12.06
2013-04-16,1367.8,1355.56,1403.6,1321.5,81.749,1574.57,1.68799996,13.96
2013-04-17,1376.85,1369.35,1395.2,1364.7,82.684,1552.01,1.722,16.50999
2013-04-18,1390.65,1376.9,1402.04,1336.6,82.559,1541.61,1.69799995,17.56
2013-04-19,1405.8,1393.45,1425.05,1385.6,82.714,1555.25,1.68599999,14.97
2013-04-23,1412.15,1425.79,1432.78,1405.11,83.048,1578.78,1.69500005,13.48
2013-04-24,1430.35,1412.99,1434.01,1412.0,83.048,1578.79,1.70599997,13.61
2013-04-25,1466.3,1430.7,1469.22,1427.35,82.744,1585.16,1.70299995,13.62
2013-04-26,1462.28,1467.19,1485.4,1448.37,82.502,1582.24,1.71000004,13.61
2013-04-30,1474.7,1474.45,1480.2,1461.26,81.746,1597.57,1.66700006,13.52
2013-05-01,1455.7,1475.25,1478.06,1440.72,81.484,1582.7,1.67299998,14.49
2013-05-02,1466.0,1456.6,1473.71,1448.6,82.224,1597.59,1.63199997,13.59
2013-05-03,1470.2,1466.35,1487.98,1456.55,82.125,1614.42,1.62399995,12.85
2013-05-07,1451.65,1469.5,1470.7,1441.63,82.253,1625.96,1.76400006,12.83
2013-05-08,1473.3,1452.3,1476.74,1447.4,81.896,1632.69,1.77999997,12.66
2013-05-09,1456.4,1473.17,1476.38,1453.1,82.793,1626.67,1.76699996,13.13
2013-05-10,1447.8,1457.6,1462.2,1419.98,83.143,1633.7,1.81299996,12.59
2013-05-14,1424.65,1430.2,1445.45,1421.46,83.595,1650.34,1.91700006,12.77
2013-05-15,1392.0,1425.35,1430.81,1388.6,83.83,1658.78,1.98199999,12.81
2013-05-16,1385.65,1393.55,1398.33,1369.93,83.588,1650.47,1.94000006,13.07
2013-05-17,1359.6,1386.45,1392.95,1355.1,84.252,1667.47,1.87899995,12.45
2013-05-21,1375.2,1393.7,1401.53,1360.05,83.864,1669.16,1.96500003,13.37
2013-05-22,1369.5,1374.92,1414.3,1354.3,84.352,1655.35,1.92999995,13.82
2013-05-23,1390.35,1368.61,1398.31,1356.2,83.8,1650.51,2.03699994,14.07
2013-05-24,1386.2,1390.95,1398.4,1382.1,83.7,1649.6,2.01600003,13.99
2013-05-29,1393.3,1380.65,1395.4,1379.9,83.66,1648.36,2.16700006,14.83
2013-05-30,1412.4,1393.3,1418.0,1388.5,83.042,1654.41,2.11899996,14.53
2013-05-31,1387.81,1413.26,1421.9,1384.7,83.375,1630.74,2.11899996,16.3
2013-06-04,1398.45,1411.44,1415.2,1389.2,82.769,1631.38,2.12800002,16.27
2013-06-05,1400.7,1398.25,1410.6,1396.0,82.594,1608.9,2.1500001,17.5
2013-06-06,1413.4,1400.8,1423.8,1391.84,81.537,1622.56,2.09100008,16.63
2013-06-07,1384.1,1412.77,1417.98,1377.8,81.669,1643.38,2.079,15.14
2013-06-11,1377.98,1386.3,1387.7,1366.14,81.113,1626.13,2.21300006,17.07001
2013-06-12,1387.6,1376.95,1394.56,1374.0,80.947,1612.52,2.19000006,18.59
2013-06-13,1384.1,1387.6,1395.0,1374.76,80.752,1636.36,2.22799993,16.41
2013-06-14,1391.0,1384.15,1392.5,1378.45,80.67,1626.73,2.14899993,17.14999
2013-06-17,1384.35,1389.93,1392.1,1380.79,80.787,1639.04,2.12949991,16.8
2013-06-18,1361.18,1383.3,1386.06,1361.18,80.612,1651.81,2.17799997,16.61
2013-06-19,1350.4,1366.2,1376.57,1348.9,81.428,1628.93,2.18499994,16.64
2013-06-20,1275.66,1350.85,1351.35,1275.66,81.915,1588.19,2.35400009,20.49001
2013-06-21,1297.9,1278.24,1302.5,1269.1,82.318,1592.43,2.421,18.89999
2013-06-24,1282.26,1296.59,1301.5,1276.38,82.425,1573.09,2.54220009,20.11
2013-06-25,1277.15,1282.31,1289.54,1271.96,82.581,1588.03,2.54399991,18.47
2013-06-26,1222.16,1277.1,1278.1,1221.6,82.977,1603.26,2.61199999,17.21001
2013-06-27,1200.0,1225.61,1245.0,1196.6,82.902,1613.2,2.54099989,16.86
2013-06-28,1234.8,1200.25,1235.24,1180.2,83.136,1606.28,2.47399998,16.86
2013-07-02,1242.6,1252.8,1267.5,1239.4,83.544,1614.08,2.477,16.44
2013-07-03,1252.6,1241.65,1260.0,1237.0,83.231,1615.41,2.47099996,16.2
2013-07-09,1248.87,1236.05,1260.56,1233.4,84.58,1652.32,2.63800001,14.35
2013-07-10,1261.42,1248.85,1267.0,1243.7,84.041,1652.62,2.6400001,14.21
2013-07-11,1285.55,1266.47,1298.9,1264.9,82.746,1675.02,2.67400002,14.01
2013-07-12,1284.2,1285.66,1288.6,1268.14,82.988,1680.19,2.57200003,13.84
2013-07-16,1292.7,1282.2,1295.6,1276.9,82.498,1676.26,2.54299998,14.42
2013-07-17,1273.9,1290.85,1300.8,1270.6,82.708,1680.91,2.53200006,13.78
2013-07-18,1284.1,1273.9,1288.8,1273.9,82.823,1689.37,2.49099994,13.77
2013-07-19,1295.9,1282.4,1298.0,1282.1,82.607,1692.09,2.53399992,12.54
2013-07-23,1347.2,1334.75,1348.5,1327.07,81.945,1692.39,2.48399997,12.66
2013-07-24,1320.4,1347.15,1347.68,1313.45,82.291,1685.94,2.50699997,13.18
2013-07-25,1333.23,1320.85,1337.83,1309.19,81.97,1690.25,2.58400011,12.97
2013-07-26,1333.2,1332.55,1340.7,1312.68,81.657,1691.65,2.5769999,12.72
2013-07-30,1319.66,1326.8,1330.2,1317.3,81.829,1685.96,2.59899998,13.39
2013-07-31,1322.4,1326.4,1339.2,1305.6,81.452,1685.73,2.60599995,13.45
2013-08-01,1308.1,1322.77,1331.05,1307.8,82.336,1706.87,2.58800006,12.94
